[DemeterDJTest#found_one_instance()] Graph size: 1, Collections size: 100, Threads: 1, Elapsed time: 87 ms
[IntrospectorFilterTest#found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 6, Elapsed time: 73 ms
[IntrospectorFilterTest#found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 8, Elapsed time: 94 ms
[IntrospectorFilterTest#found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 10, Elapsed time: 69 ms
[IntrospectorFilterTest#found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 12, Elapsed time: 88 ms
[IntrospectorFilterTest#found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 14, Elapsed time: 67 ms
[IntrospectorFilterTest#found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 16, Elapsed time: 57 ms
[IntrospectorFilterTest#found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 18, Elapsed time: 103 ms
[IntrospectorFilterTest#found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 20, Elapsed time: 43 ms
[DemeterDJTest#not_found_one_instance()] Graph size: 1, Collections size: 100, Threads: 1, Elapsed time: 6559 ms
[DemeterDJTest#not_found_one_instance()] Graph size: 1, Collections size: 100, Threads: 1, Elapsed time: 6089 ms
[DemeterDJTest#not_found_one_instance()] Graph size: 1, Collections size: 100, Threads: 1, Elapsed time: 6427 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 100, Threads: 1, Elapsed time: 1588 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 100, Threads: 2, Elapsed time: 1193 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 100, Threads: 4, Elapsed time: 945 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 100, Threads: 6, Elapsed time: 806 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 100, Threads: 8, Elapsed time: 787 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 100, Threads: 10, Elapsed time: 851 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 100, Threads: 12, Elapsed time: 804 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 100, Threads: 14, Elapsed time: 856 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 100, Threads: 16, Elapsed time: 850 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 100, Threads: 18, Elapsed time: 855 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 100, Threads: 20, Elapsed time: 968 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 1, Elapsed time: 1591 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 2, Elapsed time: 513 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 4, Elapsed time: 320 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 6, Elapsed time: 171 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 8, Elapsed time: 157 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 10, Elapsed time: 99 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 12, Elapsed time: 109 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 14, Elapsed time: 80 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 16, Elapsed time: 105 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 18, Elapsed time: 115 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 100, Threads: 20, Elapsed time: 89 ms
