[DemeterDJTest#found_one_instance()] Graph size: 1, Collections size: 400, Threads: 1, Elapsed time: 383 ms
[IntrospectorFilterTest#found_one_instance_independent_path()] Graph size: 1, Collections size: 400, Threads: 16, Elapsed time: 91 ms
[IntrospectorFilterTest#found_one_instance_independent_path()] Graph size: 1, Collections size: 400, Threads: 18, Elapsed time: 116 ms
[IntrospectorFilterTest#found_one_instance_independent_path()] Graph size: 1, Collections size: 400, Threads: 20, Elapsed time: 88 ms
[DemeterDJTest#not_found_one_instance()] Graph size: 1, Collections size: 400, Threads: 1, Elapsed time: 385471 ms
[DemeterDJTest#not_found_one_instance()] Graph size: 1, Collections size: 400, Threads: 1, Elapsed time: 374789 ms
[DemeterDJTest#not_found_one_instance()] Graph size: 1, Collections size: 400, Threads: 1, Elapsed time: 377857 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 400, Threads: 1, Elapsed time: 198698 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 400, Threads: 2, Elapsed time: 135829 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 400, Threads: 4, Elapsed time: 103959 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 400, Threads: 6, Elapsed time: 84963 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 400, Threads: 8, Elapsed time: 70865 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 400, Threads: 10, Elapsed time: 64798 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 400, Threads: 12, Elapsed time: 61360 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 400, Threads: 14, Elapsed time: 52400 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 400, Threads: 16, Elapsed time: 52220 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 400, Threads: 18, Elapsed time: 54787 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 400, Threads: 20, Elapsed time: 51219 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 400, Threads: 1, Elapsed time: 83473 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 400, Threads: 2, Elapsed time: 11503 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 400, Threads: 4, Elapsed time: 2288 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 400, Threads: 6, Elapsed time: 1158 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 400, Threads: 8, Elapsed time: 720 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 400, Threads: 10, Elapsed time: 974 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 400, Threads: 12, Elapsed time: 571 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 400, Threads: 14, Elapsed time: 626 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 400, Threads: 16, Elapsed time: 529 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 400, Threads: 18, Elapsed time: 409 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 400, Threads: 20, Elapsed time: 555 ms
