[DemeterDJTest#found_one_instance() - Before] - Heap: Used 2357 MB, Max 7984 MB | Non-Heap: Used 20 MB
[IntrospectorFilterTest#not_found_one_instance_full_shared_node() - Before] - Heap: Used 2201 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_full_shared_node() - After] - Heap: Used 5821 MB, Max 7984 MB | Non-Heap: Used 19 MB
[IntrospectorFilterTest#not_found_one_instance_full_shared_node() - Before] - Heap: Used 2209 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_full_shared_node() - After] - Heap: Used 5993 MB, Max 7984 MB | Non-Heap: Used 19 MB
[IntrospectorFilterTest#not_found_one_instance_full_shared_node() - Before] - Heap: Used 2105 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_full_shared_node() - After] - Heap: Used 4630 MB, Max 7984 MB | Non-Heap: Used 19 MB
[IntrospectorFilterTest#not_found_one_instance_full_shared_node() - Before] - Heap: Used 2295 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_full_shared_node() - After] - Heap: Used 6678 MB, Max 7984 MB | Non-Heap: Used 19 MB
[IntrospectorFilterTest#not_found_one_instance_full_shared_node() - Before] - Heap: Used 2493 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_full_shared_node() - After] - Heap: Used 3095 MB, Max 7984 MB | Non-Heap: Used 19 MB
[IntrospectorFilterTest#not_found_one_instance_full_shared_node() - Before] - Heap: Used 2029 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_full_shared_node() - After] - Heap: Used 3667 MB, Max 7984 MB | Non-Heap: Used 19 MB
[IntrospectorFilterTest#not_found_one_instance_full_shared_node() - Before] - Heap: Used 2185 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_full_shared_node() - After] - Heap: Used 7051 MB, Max 7984 MB | Non-Heap: Used 19 MB
[IntrospectorFilterTest#not_found_one_instance_full_shared_node() - Before] - Heap: Used 2533 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_full_shared_node() - After] - Heap: Used 4051 MB, Max 7984 MB | Non-Heap: Used 20 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - Before] - Heap: Used 2161 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - After] - Heap: Used 3940 MB, Max 7984 MB | Non-Heap: Used 20 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - Before] - Heap: Used 2183 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - After] - Heap: Used 2663 MB, Max 7984 MB | Non-Heap: Used 21 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - Before] - Heap: Used 2815 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - After] - Heap: Used 2792 MB, Max 7984 MB | Non-Heap: Used 22 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - Before] - Heap: Used 2703 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - After] - Heap: Used 2617 MB, Max 7984 MB | Non-Heap: Used 22 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - Before] - Heap: Used 2573 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - After] - Heap: Used 2265 MB, Max 7984 MB | Non-Heap: Used 22 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - Before] - Heap: Used 2659 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - After] - Heap: Used 2947 MB, Max 7984 MB | Non-Heap: Used 22 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - Before] - Heap: Used 3035 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - After] - Heap: Used 2719 MB, Max 7984 MB | Non-Heap: Used 22 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - Before] - Heap: Used 2085 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - After] - Heap: Used 2825 MB, Max 7984 MB | Non-Heap: Used 22 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - Before] - Heap: Used 2067 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - After] - Heap: Used 2723 MB, Max 7984 MB | Non-Heap: Used 21 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - Before] - Heap: Used 2559 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - After] - Heap: Used 3095 MB, Max 7984 MB | Non-Heap: Used 22 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - Before] - Heap: Used 2119 MB, Max 7984 MB | Non-Heap: Used 18 MB
[IntrospectorFilterTest#not_found_one_instance_independent_path() - After] - Heap: Used 2527 MB, Max 7984 MB | Non-Heap: Used 21 MB
