[DemeterDJTest#found_one_instance()] Graph size: 1, Collections size: 300, Threads: 1, Elapsed time: 704 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 300, Threads: 10, Elapsed time: 16046 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 300, Threads: 12, Elapsed time: 20996 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 300, Threads: 14, Elapsed time: 16260 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 300, Threads: 16, Elapsed time: 15623 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 300, Threads: 18, Elapsed time: 17652 ms
[IntrospectorFilterTest#not_found_one_instance_full_shared_node()] Graph size: 1, Collections size: 300, Threads: 20, Elapsed time: 18760 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 300, Threads: 1, Elapsed time: 32407 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 300, Threads: 2, Elapsed time: 5706 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 300, Threads: 4, Elapsed time: 1278 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 300, Threads: 6, Elapsed time: 836 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 300, Threads: 8, Elapsed time: 602 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 300, Threads: 10, Elapsed time: 497 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 300, Threads: 12, Elapsed time: 453 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 300, Threads: 14, Elapsed time: 383 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 300, Threads: 16, Elapsed time: 334 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 300, Threads: 18, Elapsed time: 334 ms
[IntrospectorFilterTest#not_found_one_instance_independent_path()] Graph size: 1, Collections size: 300, Threads: 20, Elapsed time: 252 ms
